order_id,lens_type,lens_index,sph_power,coating,in_house_stock,qc_failures,actual_tat_days,sla_days,sla_breached
2334,Single Vision,1.74,2.75,Blue Light + Anti-Reflective,False,0,2.050644388992192,3.0,False
2335,Single Vision,1.5,-3.25,Blue Light,False,0,2.492627955387986,3.0,False
2336,Single Vision,1.5,-3.75,None,False,0,2.2052629919416544,3.0,False
2337,Single Vision,1.5,-1.75,Blue Light,False,0,1.831569946186556,3.0,False
2338,Single Vision,1.6,-4.25,Anti-Reflective,False,0,2.2121236310884793,3.0,False
2339,Single Vision,1.67,-0.75,Blue Light + Anti-Reflective,False,0,1.949621578149299,3.0,False
2340,Single Vision,1.5,-1.5,Blue Light,False,0,2.1453973357684117,3.0,False
2341,Progressive,1.6,0.0,Blue Light,False,0,4.300629922425952,5.0,False
2342,Single Vision,1.5,3.25,Blue Light,False,0,2.0734561795047344,3.0,False
2343,Single Vision,1.5,1.5,None,False,0,2.2325551040587817,3.0,False
2344,Single Vision,1.6,0.5,Anti-Reflective,True,0,0.8139588159123308,3.0,False
2345,Progressive,1.6,-7.0,None,False,0,3.714283023749396,5.0,False
2346,Single Vision,1.67,0.25,None,True,0,1.3874181510588204,3.0,False
2347,Single Vision,1.5,4.25,Anti-Reflective,False,0,2.7250928496551476,3.0,False
2348,Single Vision,1.67,-10.0,Anti-Reflective,False,0,1.7412502262038452,3.0,False
2349,Single Vision,1.5,1.0,Blue Light,False,0,2.15758348679782,3.0,False
2350,Single Vision,1.5,-1.5,Anti-Reflective,False,0,1.29546279802608,3.0,False
2351,Single Vision,1.6,-3.5,Blue Light,False,0,2.902357897582583,3.0,False
2352,Progressive,1.67,1.5,None,True,0,1.5730126059799168,5.0,False
2353,Single Vision,1.5,4.25,Blue Light,False,0,1.7080976336399512,3.0,False
2354,Progressive,1.5,1.25,Anti-Reflective,False,0,3.8235505311208424,5.0,False
2355,Progressive,1.6,-2.0,Blue Light,False,0,4.6046314774053965,5.0,False
2356,Single Vision,1.5,-3.75,None,False,0,2.0879616733541657,3.0,False
2357,Progressive,1.67,-0.5,Anti-Reflective,False,0,6.316395839421607,5.0,True
2358,Single Vision,1.67,1.5,Anti-Reflective,False,0,1.506897293454457,3.0,False
2359,Single Vision,1.5,-2.25,Blue Light + Anti-Reflective,False,0,2.2884560475458855,3.0,False
2360,Single Vision,1.6,-1.75,Blue Light,False,0,1.9257071036929805,3.0,False
2361,Single Vision,1.67,7.5,Blue Light,False,0,2.1494245163889656,3.0,False
2362,Single Vision,1.5,2.25,Blue Light,False,0,1.801244178346161,3.0,False
2363,Single Vision,1.6,2.5,None,False,0,1.8945129333155435,3.0,False
2364,Single Vision,1.5,-5.5,None,False,0,2.0519386596386164,3.0,False
2365,Single Vision,1.6,-3.0,Anti-Reflective,False,1,3.488453733232038,3.0,True
2366,Single Vision,1.5,-0.75,Anti-Reflective,False,0,3.1341519603702253,3.0,True
2367,Single Vision,1.67,-4.0,None,False,0,1.4726083190856043,3.0,False
2368,Single Vision,1.5,3.75,Blue Light,False,0,2.2499271268478815,3.0,False
2369,Single Vision,1.5,3.25,Blue Light,False,0,2.1513665158056314,3.0,False
2370,Progressive,1.67,-2.5,None,False,0,6.380459536659363,5.0,True
2371,Single Vision,1.5,4.25,Blue Light,False,0,0.7497218523787366,3.0,False
2372,Progressive,1.5,-1.0,None,True,0,0.5,5.0,False
2373,Single Vision,1.5,6.75,Blue Light,False,0,1.7257750092145023,3.0,False
2374,Single Vision,1.5,-0.5,Blue Light,False,0,2.4601223397802596,3.0,False
2375,Single Vision,1.74,0.75,Blue Light + Anti-Reflective,False,0,1.8679830579001466,3.0,False
2376,Single Vision,1.67,3.25,Anti-Reflective,True,0,0.8475974913463257,3.0,False
2377,Single Vision,1.5,2.75,Blue Light,False,0,2.007893706479937,3.0,False
2378,Progressive,1.67,0.5,Blue Light,False,0,5.579496346581999,5.0,True
2379,Single Vision,1.6,-1.5,None,True,0,1.2350296324945458,3.0,False
2380,Progressive,1.74,0.5,Blue Light + Anti-Reflective,False,0,6.095996194888552,5.0,True
2381,Progressive,1.5,-3.5,Blue Light + Anti-Reflective,False,0,4.25120249194966,5.0,False
2382,Progressive,1.6,-0.5,None,True,0,1.75808933612948,5.0,False
2383,Progressive,1.6,-4.25,None,False,0,3.884910944912023,5.0,False
2384,Single Vision,1.6,-6.25,None,False,0,2.055087703685725,3.0,False
2385,Single Vision,1.6,-0.75,Blue Light,False,0,1.5072803469955447,3.0,False
2386,Single Vision,1.5,2.75,None,False,0,1.3736629691306275,3.0,False
2387,Single Vision,1.67,1.75,Anti-Reflective,False,0,1.9962921867248038,3.0,False
2388,Single Vision,1.6,-1.25,None,True,0,1.0514600999910795,3.0,False
2389,Progressive,1.74,4.25,Blue Light,False,1,8.018886661236317,5.0,True
2390,Single Vision,1.5,-2.75,Anti-Reflective,False,0,2.287676159872392,3.0,False
2391,Single Vision,1.6,-6.75,Blue Light,False,0,2.127177300232379,3.0,False
2392,Single Vision,1.74,-7.5,Anti-Reflective,False,0,2.842436830370378,3.0,False
2393,Single Vision,1.6,-4.5,Anti-Reflective,False,0,1.8439593551782458,3.0,False
2394,Single Vision,1.67,1.5,Anti-Reflective,False,0,1.9051815763154658,3.0,False
2395,Progressive,1.67,-3.0,Blue Light,False,0,6.141624517268056,5.0,True
2396,Single Vision,1.5,0.5,Anti-Reflective,False,0,1.408047855603507,3.0,False
2397,Single Vision,1.6,4.0,Blue Light + Anti-Reflective,False,0,2.3439741817933255,3.0,False
2398,Single Vision,1.5,-4.25,Blue Light + Anti-Reflective,False,0,2.035722549293752,3.0,False
2399,Single Vision,1.6,0.5,Blue Light,False,0,2.0451110634889975,3.0,False
2400,Single Vision,1.5,0.5,Blue Light + Anti-Reflective,False,0,2.2713997492552442,3.0,False
2401,Single Vision,1.67,-3.5,Anti-Reflective,False,0,2.1879535715936536,3.0,False
2402,Single Vision,1.6,3.0,None,False,0,2.2055198594585077,3.0,False
2403,Single Vision,1.6,-1.75,None,True,0,0.8051594638736244,3.0,False
2404,Single Vision,1.5,-2.25,Anti-Reflective,False,0,2.784737124856502,3.0,False
2405,Single Vision,1.74,5.25,Blue Light + Anti-Reflective,False,0,1.2689224626039377,3.0,False
2406,Single Vision,1.5,0.5,Anti-Reflective,False,0,1.6572098090105434,3.0,False
2407,Single Vision,1.5,1.75,None,False,0,1.7237493035825422,3.0,False
2408,Single Vision,1.5,3.0,None,False,0,1.639661849859784,3.0,False
2409,Progressive,1.74,-3.0,Blue Light,False,0,5.126700220469762,5.0,True
2410,Single Vision,1.74,2.75,None,False,0,2.822027661294161,3.0,False
2411,Single Vision,1.6,-2.5,Blue Light,False,0,2.321250966533452,3.0,False
2412,Single Vision,1.67,-2.75,Blue Light + Anti-Reflective,False,0,1.6843256410824325,3.0,False
2413,Single Vision,1.5,-1.75,Anti-Reflective,False,0,2.3485877673395237,3.0,False
2414,Single Vision,1.74,-2.75,Blue Light,False,0,1.919737419726773,3.0,False
2415,Single Vision,1.5,1.5,Anti-Reflective,False,0,1.8545007488455216,3.0,False
2416,Progressive,1.5,-0.25,Blue Light,False,0,3.519957127453012,5.0,False
2417,Single Vision,1.5,-2.5,Blue Light + Anti-Reflective,False,0,2.008620384521418,3.0,False
2418,Single Vision,1.6,1.0,Blue Light + Anti-Reflective,False,0,1.6838465979029353,3.0,False
2419,Single Vision,1.67,-1.75,Blue Light,False,0,1.5139075861607656,3.0,False
2420,Single Vision,1.5,-2.0,Blue Light,False,0,2.4777969450852,3.0,False
2421,Single Vision,1.74,-0.75,Blue Light + Anti-Reflective,False,1,2.923326410085896,3.0,False
2422,Single Vision,1.6,0.5,Anti-Reflective,False,1,3.8630538344579524,3.0,True
2423,Progressive,1.5,0.25,Blue Light + Anti-Reflective,False,0,3.6426740055766316,5.0,False
2424,Single Vision,1.6,-2.0,Anti-Reflective,True,1,0.5,3.0,False
2425,Single Vision,1.6,1.5,Blue Light,False,0,2.262527466050842,3.0,False
2426,Progressive,1.67,-1.75,Anti-Reflective,False,0,5.776612299086257,5.0,True
2427,Single Vision,1.6,-3.0,Blue Light,False,0,1.209590767949419,3.0,False
2428,Progressive,1.6,-5.5,Anti-Reflective,False,0,4.127355623576325,5.0,False
2429,Single Vision,1.5,2.0,Blue Light,False,0,1.3470453527290607,3.0,False
2430,Progressive,1.6,-1.0,None,True,0,0.5,5.0,False
2431,Single Vision,1.74,-0.25,None,False,0,2.3385182257126735,3.0,False
2432,Progressive,1.5,2.25,Blue Light + Anti-Reflective,False,0,4.74449747885818,5.0,False
2433,Progressive,1.67,-2.5,Blue Light + Anti-Reflective,False,1,7.087686429299061,5.0,True
2434,Single Vision,1.6,-5.0,Blue Light,True,1,1.605819254207167,3.0,False
2435,Progressive,1.5,-0.75,Anti-Reflective,False,0,4.401021336029403,5.0,False
2436,Single Vision,1.74,-0.0,Blue Light,False,0,2.3336185126287803,3.0,False
2437,Single Vision,1.6,-1.75,None,True,0,0.9151479842825625,3.0,False
2438,Single Vision,1.5,3.5,None,False,0,1.70193356779161,3.0,False
2439,Single Vision,1.5,-8.5,Blue Light,False,1,3.232305398644433,3.0,True
2440,Single Vision,1.5,2.25,None,False,0,2.3240075074240703,3.0,False
2441,Single Vision,1.67,1.25,Blue Light + Anti-Reflective,False,1,2.5377768644532894,3.0,False
2442,Single Vision,1.6,0.25,Blue Light,False,0,1.8378543272209509,3.0,False
2443,Progressive,1.74,-11.0,Blue Light + Anti-Reflective,False,1,7.389899384664955,5.0,True
2444,Progressive,1.5,2.75,Blue Light + Anti-Reflective,False,1,5.582968059855185,5.0,True
2445,Single Vision,1.5,-4.0,Blue Light + Anti-Reflective,False,1,3.17401773444894,3.0,True
2446,Single Vision,1.5,-2.5,None,False,0,1.3336847901582192,3.0,False
2447,Single Vision,1.6,-1.5,Anti-Reflective,False,0,1.847869115051986,3.0,False
2448,Single Vision,1.74,0.25,Anti-Reflective,False,0,1.8611389913824523,3.0,False
2449,Single Vision,1.6,1.0,Anti-Reflective,False,0,1.7636195985246181,3.0,False
2450,Single Vision,1.5,1.75,Blue Light + Anti-Reflective,False,0,2.3246661520367145,3.0,False
2451,Single Vision,1.67,1.5,Blue Light,False,0,1.3156897998371726,3.0,False
2452,Progressive,1.67,-0.25,Blue Light + Anti-Reflective,False,1,7.562230162187432,5.0,True
2453,Single Vision,1.5,0.25,Blue Light + Anti-Reflective,False,0,1.103134862251884,3.0,False
2454,Single Vision,1.67,-4.25,Blue Light,False,1,3.012645767227458,3.0,True
2455,Single Vision,1.5,-3.25,Anti-Reflective,False,0,0.872199336159422,3.0,False
2456,Single Vision,1.5,1.75,Anti-Reflective,False,0,1.5550712276361849,3.0,False
2457,Single Vision,1.5,1.5,Anti-Reflective,False,0,1.989025987495066,3.0,False
2458,Single Vision,1.6,1.25,Blue Light + Anti-Reflective,False,0,1.2874941127741422,3.0,False
2459,Single Vision,1.6,-2.5,Blue Light + Anti-Reflective,False,0,1.2907319728196145,3.0,False
2460,Single Vision,1.5,1.75,None,True,0,1.4909472301511961,3.0,False
2461,Progressive,1.5,-4.5,Anti-Reflective,False,0,3.2022117837081137,5.0,False
2462,Progressive,1.67,2.25,Blue Light + Anti-Reflective,False,0,5.940582566941438,5.0,True
2463,Single Vision,1.74,-1.75,None,False,0,2.738020527567634,3.0,False
2464,Single Vision,1.67,4.0,Blue Light + Anti-Reflective,True,1,1.0712109750985013,3.0,False
2465,Single Vision,1.5,-5.5,Blue Light + Anti-Reflective,False,0,2.0144717177606584,3.0,False
2466,Single Vision,1.5,4.25,Anti-Reflective,False,0,1.6432267249391526,3.0,False
2467,Single Vision,1.5,-2.0,Blue Light,False,0,1.644935966422155,3.0,False
2468,Single Vision,1.5,-2.25,Blue Light + Anti-Reflective,False,0,1.9161126339127725,3.0,False
2469,Single Vision,1.6,-0.5,Blue Light + Anti-Reflective,False,0,1.0017238550089687,3.0,False
2470,Single Vision,1.6,-3.0,Blue Light + Anti-Reflective,False,0,2.506361133640235,3.0,False
2471,Single Vision,1.67,-1.25,Anti-Reflective,False,0,2.103785122302895,3.0,False
2472,Progressive,1.6,-3.25,Blue Light + Anti-Reflective,True,1,0.5,5.0,False
2473,Progressive,1.5,-3.0,None,False,0,4.513012145734316,5.0,False
2474,Progressive,1.5,0.5,Anti-Reflective,True,0,1.3396217544575146,5.0,False
2475,Single Vision,1.6,-3.75,None,False,0,2.219544446864447,3.0,False
2476,Progressive,1.5,-3.25,Anti-Reflective,False,0,5.118131509289592,5.0,True
2477,Single Vision,1.5,-5.0,Blue Light + Anti-Reflective,False,0,2.0481681128425087,3.0,False
2478,Progressive,1.5,-2.5,Blue Light + Anti-Reflective,False,0,4.7650806079397245,5.0,False
2479,Single Vision,1.5,3.0,None,True,0,1.0127557020124232,3.0,False
2480,Progressive,1.5,-3.5,None,False,0,4.2262130480375095,5.0,False
2481,Single Vision,1.67,-3.25,Anti-Reflective,False,0,1.7233286883403807,3.0,False
2482,Progressive,1.67,-0.5,Anti-Reflective,False,0,5.05733877125851,5.0,True
2483,Progressive,1.5,-2.0,Blue Light,True,0,0.5,5.0,False
2484,Single Vision,1.5,5.75,Blue Light,True,0,0.9577764555003742,3.0,False
2485,Single Vision,1.67,-1.5,Blue Light,False,0,1.8813716868881971,3.0,False
2486,Progressive,1.5,0.0,Blue Light + Anti-Reflective,False,0,3.4100149038163456,5.0,False
2487,Single Vision,1.5,1.75,None,False,0,1.861416833478529,3.0,False
2488,Progressive,1.5,1.75,None,True,0,1.2250678170834113,5.0,False
2489,Single Vision,1.5,-0.25,Blue Light,True,0,1.6454595630917261,3.0,False
2490,Single Vision,1.67,-1.5,Blue Light,False,0,1.6539289899838363,3.0,False
2491,Single Vision,1.67,5.0,Anti-Reflective,False,0,2.196458366644466,3.0,False
2492,Single Vision,1.5,-1.25,Blue Light,False,0,2.869614469670432,3.0,False
2493,Progressive,1.5,-2.25,None,False,0,4.375001412279387,5.0,False
2494,Single Vision,1.5,-3.0,Anti-Reflective,False,0,1.6152675153675318,3.0,False
2495,Single Vision,1.5,-6.25,Blue Light,False,1,3.585472256307661,3.0,True
2496,Single Vision,1.74,1.5,Blue Light + Anti-Reflective,True,0,1.0923866705757876,3.0,False
2497,Single Vision,1.6,-8.0,Blue Light,True,0,1.31873031075708,3.0,False
2498,Progressive,1.6,-1.0,Blue Light + Anti-Reflective,False,0,4.019531216060125,5.0,False
2499,Progressive,1.67,-1.5,Blue Light,False,0,6.241815204493113,5.0,True
2500,Single Vision,1.67,5.75,Anti-Reflective,False,0,2.509843071697183,3.0,False
2501,Progressive,1.67,-6.5,Blue Light + Anti-Reflective,False,0,5.4740895732787225,5.0,True
2502,Progressive,1.5,-3.75,Blue Light + Anti-Reflective,False,0,3.3396976451461686,5.0,False
2503,Single Vision,1.5,-1.5,Anti-Reflective,True,0,1.3044132491039293,3.0,False
2504,Progressive,1.6,-1.5,Blue Light + Anti-Reflective,False,0,3.9233617968845467,5.0,False
2505,Single Vision,1.5,-2.75,Anti-Reflective,False,0,2.431555483331107,3.0,False
2506,Single Vision,1.74,-1.25,Blue Light,False,0,2.5438370855788297,3.0,False
2507,Progressive,1.6,-4.75,Anti-Reflective,False,0,3.0748001613268467,5.0,False
2508,Single Vision,1.74,0.0,Anti-Reflective,False,0,1.58148239877172,3.0,False
2509,Progressive,1.5,-8.0,Anti-Reflective,False,0,3.937428458648977,5.0,False
2510,Progressive,1.67,-1.0,Anti-Reflective,False,0,5.48814490099518,5.0,True
2511,Single Vision,1.5,-2.75,None,False,0,1.7635176403863912,3.0,False
2512,Progressive,1.74,2.0,Blue Light + Anti-Reflective,False,1,7.162570317346426,5.0,True
2513,Single Vision,1.5,4.25,Blue Light,False,0,1.7807027703072462,3.0,False
2514,Single Vision,1.6,-2.0,Anti-Reflective,False,0,1.5169841715841355,3.0,False
2515,Single Vision,1.67,3.25,None,False,0,2.1723119767748496,3.0,False
2516,Progressive,1.6,-2.0,None,False,0,4.451210083186821,5.0,False
2517,Single Vision,1.6,-4.0,Blue Light,False,0,2.204372695591345,3.0,False
2518,Single Vision,1.74,4.25,Blue Light + Anti-Reflective,False,0,3.298872641051224,3.0,True
2519,Single Vision,1.6,0.5,Blue Light,False,1,4.32487321890732,3.0,True
2520,Progressive,1.6,-1.0,Anti-Reflective,True,1,1.4506748921351211,5.0,False
2521,Single Vision,1.5,1.0,Blue Light + Anti-Reflective,False,0,1.958948704988144,3.0,False
2522,Single Vision,1.67,-0.25,Blue Light + Anti-Reflective,False,0,1.8465712184426144,3.0,False
2523,Single Vision,1.6,-1.25,Blue Light,False,0,2.6365537825154406,3.0,False
2524,Single Vision,1.6,-5.0,Blue Light,False,1,3.8632935991290083,3.0,True
2525,Progressive,1.5,-1.75,Blue Light + Anti-Reflective,False,0,4.01746061963409,5.0,False
2526,Single Vision,1.6,0.75,Blue Light,False,0,1.913908116525462,3.0,False
2527,Single Vision,1.5,-1.25,Blue Light + Anti-Reflective,False,0,2.269978992281379,3.0,False
2528,Progressive,1.5,1.75,Blue Light,False,0,4.445763987894207,5.0,False
2529,Single Vision,1.6,0.25,Blue Light + Anti-Reflective,False,0,2.5321637758246203,3.0,False
2530,Progressive,1.5,-3.75,Anti-Reflective,False,0,3.8481238643183517,5.0,False
2531,Single Vision,1.5,-5.0,None,False,0,2.0910799286346715,3.0,False
2532,Progressive,1.6,-1.5,Blue Light,False,0,4.165682955699656,5.0,False
2533,Single Vision,1.5,-2.5,Blue Light + Anti-Reflective,False,1,4.125557568527846,3.0,True
2534,Single Vision,1.5,0.0,None,True,0,0.5,3.0,False
2535,Progressive,1.5,-3.25,None,False,0,4.0057227264439925,5.0,False
2536,Progressive,1.6,-2.75,None,False,0,3.678465670505358,5.0,False
2537,Progressive,1.6,2.25,Blue Light,False,0,3.7337357294426763,5.0,False
2538,Single Vision,1.67,-0.5,Blue Light,False,0,1.574755133654693,3.0,False
2539,Progressive,1.5,-3.0,Anti-Reflective,False,0,4.269560642236448,5.0,False
2540,Progressive,1.5,-1.0,Blue Light,True,0,0.5,5.0,False
2541,Single Vision,1.5,3.25,Blue Light,False,0,1.9307722252467165,3.0,False
2542,Progressive,1.6,-0.0,Blue Light,False,0,3.089228346088224,5.0,False
2543,Progressive,1.74,0.75,None,True,0,0.6537467121182229,5.0,False
2544,Single Vision,1.5,-3.25,Anti-Reflective,False,0,1.893128366652108,3.0,False
2545,Single Vision,1.5,2.0,None,True,0,0.7971791289247238,3.0,False
2546,Single Vision,1.5,6.0,Anti-Reflective,False,1,4.316577337429571,3.0,True
2547,Single Vision,1.6,-3.25,Blue Light,False,0,2.6248325517785727,3.0,False
2548,Single Vision,1.6,-4.5,Blue Light + Anti-Reflective,False,0,2.9790797451982454,3.0,False
2549,Single Vision,1.6,-0.5,Blue Light,True,0,0.9962425928057393,3.0,False
2550,Single Vision,1.67,1.75,None,True,0,1.5805423222117536,3.0,False
2551,Single Vision,1.6,-1.25,None,True,0,1.731973440770579,3.0,False
2552,Single Vision,1.5,-4.25,None,False,0,1.7618676167567917,3.0,False
2553,Progressive,1.5,-1.25,Anti-Reflective,False,0,4.616546681355814,5.0,False
2554,Progressive,1.6,0.75,None,True,0,0.5,5.0,False
2555,Single Vision,1.6,-2.25,Blue Light + Anti-Reflective,False,0,2.1488528489002374,3.0,False
2556,Progressive,1.6,0.75,Blue Light + Anti-Reflective,False,0,4.802730717672148,5.0,False
2557,Single Vision,1.6,2.5,Blue Light,False,0,2.0496582001137376,3.0,False
2558,Single Vision,1.6,-0.25,Anti-Reflective,False,0,1.904805259044775,3.0,False
2559,Single Vision,1.67,-1.0,Anti-Reflective,False,0,1.9022871150361131,3.0,False
2560,Single Vision,1.6,1.5,Blue Light,False,0,2.7342321143121953,3.0,False
2561,Progressive,1.67,-3.5,None,False,0,5.204160388221984,5.0,True
2562,Progressive,1.5,-3.75,None,False,0,3.8044984467290366,5.0,False
2563,Single Vision,1.6,-1.75,Blue Light,True,0,1.4211585205388502,3.0,False
2564,Single Vision,1.74,-2.5,Blue Light,False,0,2.158945547871175,3.0,False
2565,Single Vision,1.5,-3.5,Blue Light,False,0,2.5934349687840514,3.0,False
2566,Single Vision,1.67,4.5,Blue Light,False,0,2.3411309047408055,3.0,False
2567,Single Vision,1.67,5.5,Anti-Reflective,True,0,0.7640616203885748,3.0,False
2568,Single Vision,1.5,-2.0,Anti-Reflective,False,0,2.290732334447929,3.0,False
2569,Progressive,1.6,-0.75,None,True,0,0.5,5.0,False
2570,Progressive,1.5,-1.5,Anti-Reflective,False,0,2.9914049153969686,5.0,False
2571,Single Vision,1.74,2.25,Anti-Reflective,False,0,1.6942453979539978,3.0,False
2572,Progressive,1.67,3.0,Anti-Reflective,False,0,6.039947523106107,5.0,True
2573,Single Vision,1.5,-6.25,Blue Light,False,0,1.5941857040230096,3.0,False
2574,Single Vision,1.5,0.5,Anti-Reflective,False,0,2.0871901992912716,3.0,False
2575,Single Vision,1.6,-5.0,None,False,1,3.4275117414795915,3.0,True
2576,Single Vision,1.5,4.25,Anti-Reflective,False,0,1.069944889721373,3.0,False
2577,Progressive,1.5,0.25,Blue Light,False,0,3.7301604080502164,5.0,False
2578,Single Vision,1.6,-3.5,Anti-Reflective,False,0,2.470518911189068,3.0,False
2579,Single Vision,1.5,-1.75,Blue Light + Anti-Reflective,False,0,2.2432572080020163,3.0,False
2580,Single Vision,1.5,-1.75,None,True,0,0.6517729272539892,3.0,False
2581,Single Vision,1.67,0.5,Anti-Reflective,False,0,2.3094511663577224,3.0,False
2582,Progressive,1.74,2.25,None,False,0,6.877587114837453,5.0,True
2583,Single Vision,1.67,-4.5,Blue Light,False,0,1.787771422929341,3.0,False
2584,Single Vision,1.67,4.5,None,False,1,3.432727335168327,3.0,True
2585,Single Vision,1.5,3.75,Blue Light + Anti-Reflective,False,0,2.291801661130265,3.0,False
2586,Single Vision,1.5,-3.75,Blue Light + Anti-Reflective,False,0,1.7613078218653402,3.0,False
2587,Single Vision,1.5,-0.75,None,True,0,0.5,3.0,False
2588,Single Vision,1.67,4.25,Blue Light,True,1,1.825333264706762,3.0,False
2589,Single Vision,1.74,2.75,None,True,0,1.5443123215086012,3.0,False
2590,Progressive,1.67,-2.0,Anti-Reflective,False,0,5.86097880657451,5.0,True
2591,Progressive,1.67,1.5,Anti-Reflective,False,0,6.60677083005914,5.0,True
2592,Progressive,1.6,8.0,None,False,0,4.277429238910063,5.0,False
2593,Single Vision,1.5,-0.75,Anti-Reflective,False,0,2.603106396156949,3.0,False
2594,Single Vision,1.6,-3.0,Anti-Reflective,False,0,1.1037460400598982,3.0,False
2595,Single Vision,1.5,-0.5,Blue Light,False,0,1.795854228438254,3.0,False
2596,Progressive,1.5,-0.25,None,True,0,1.786719291016206,5.0,False
2597,Single Vision,1.6,-2.5,Anti-Reflective,False,0,3.3259898549494236,3.0,True
2598,Single Vision,1.6,0.25,None,False,0,1.8051130361129397,3.0,False
2599,Single Vision,1.6,-4.75,None,False,0,1.7964081500234224,3.0,False
2600,Single Vision,1.6,-3.0,Anti-Reflective,False,0,2.3415309931233885,3.0,False
2601,Single Vision,1.5,1.25,Blue Light,False,0,2.1721302229017034,3.0,False
2602,Single Vision,1.6,-6.25,Blue Light,False,0,2.2666407928534937,3.0,False
2603,Progressive,1.6,1.75,Blue Light + Anti-Reflective,False,0,2.918857772092297,5.0,False
2604,Single Vision,1.5,-7.0,None,False,0,1.8806295376073507,3.0,False
2605,Single Vision,1.67,-6.25,Blue Light + Anti-Reflective,False,1,4.061427541057732,3.0,True
2606,Single Vision,1.6,-2.5,Blue Light,False,0,0.8228115788532959,3.0,False
2607,Single Vision,1.6,-0.25,Anti-Reflective,False,0,1.1912975341788896,3.0,False
2608,Single Vision,1.67,3.0,Anti-Reflective,False,0,1.1130486753389839,3.0,False
2609,Progressive,1.67,-0.75,Blue Light,False,0,6.32536222588136,5.0,True
2610,Single Vision,1.67,-1.75,Blue Light,False,0,1.5351931670290504,3.0,False
2611,Progressive,1.5,0.75,None,True,1,0.5,5.0,False
2612,Single Vision,1.5,-3.5,Blue Light + Anti-Reflective,False,0,2.0274907364097343,3.0,False
2613,Single Vision,1.5,-0.5,Blue Light + Anti-Reflective,False,1,2.55243979631484,3.0,False
2614,Progressive,1.5,-4.5,Blue Light,False,0,4.225798483344686,5.0,False
2615,Single Vision,1.74,-0.75,None,True,0,2.2069634652812185,3.0,False
2616,Single Vision,1.6,-1.5,Anti-Reflective,False,0,1.815650663488737,3.0,False
2617,Single Vision,1.5,-3.5,Blue Light,False,0,1.028486590480469,3.0,False
2618,Single Vision,1.5,-0.5,Blue Light + Anti-Reflective,False,0,1.7735521757586836,3.0,False
2619,Progressive,1.5,-0.5,None,True,0,1.2449808500863693,5.0,False
2620,Single Vision,1.6,2.5,None,False,0,2.195010486631464,3.0,False
2621,Progressive,1.67,-5.75,None,False,0,6.419219073223512,5.0,True
2622,Progressive,1.67,-1.25,Blue Light + Anti-Reflective,False,0,5.703102734689987,5.0,True
2623,Single Vision,1.74,-3.25,None,False,0,1.859982964269327,3.0,False
2624,Progressive,1.5,1.5,Anti-Reflective,False,1,4.180420167175505,5.0,False
2625,Single Vision,1.5,1.25,Blue Light + Anti-Reflective,False,0,2.3070256575336288,3.0,False
2626,Progressive,1.5,0.5,Blue Light,False,0,3.3449152479128323,5.0,False
2627,Single Vision,1.5,-3.0,None,False,0,2.100029564296433,3.0,False
2628,Single Vision,1.74,1.75,Blue Light + Anti-Reflective,False,0,1.564380135536455,3.0,False
2629,Single Vision,1.6,-5.5,Blue Light,False,1,3.315947843605963,3.0,True
2630,Single Vision,1.67,-6.25,Blue Light,False,0,2.4792136831638083,3.0,False
2631,Single Vision,1.6,-4.75,Anti-Reflective,False,0,1.7814078749354194,3.0,False
2632,Progressive,1.5,-1.0,Blue Light,False,0,3.6301708679014832,5.0,False
2633,Single Vision,1.5,1.0,Anti-Reflective,False,0,2.001290021806027,3.0,False
2634,Single Vision,1.6,-10.0,Blue Light + Anti-Reflective,False,0,1.6787573651190377,3.0,False
2635,Progressive,1.67,3.0,Anti-Reflective,False,0,5.529091993935102,5.0,True
2636,Single Vision,1.5,-0.5,Blue Light + Anti-Reflective,False,0,2.9332946725338616,3.0,False
2637,Progressive,1.67,-5.75,Blue Light + Anti-Reflective,False,0,5.072577485146997,5.0,True
2638,Progressive,1.67,-0.75,None,True,0,1.326929065299804,5.0,False
2639,Progressive,1.6,2.25,Anti-Reflective,False,0,3.932200065515813,5.0,False
2640,Progressive,1.67,0.75,Blue Light + Anti-Reflective,False,1,7.1877443524635405,5.0,True
2641,Single Vision,1.6,2.25,None,False,0,2.1737004430102895,3.0,False
2642,Single Vision,1.6,-5.0,Anti-Reflective,False,0,2.0172024444735874,3.0,False
2643,Progressive,1.67,-2.25,Anti-Reflective,False,0,6.6602650396461955,5.0,True
2644,Single Vision,1.74,-3.75,Blue Light,False,0,1.4327489122552957,3.0,False
2645,Single Vision,1.5,4.25,None,False,1,3.31648145276035,3.0,True
2646,Single Vision,1.6,1.0,Blue Light,False,0,2.5058012071868836,3.0,False
2647,Progressive,1.5,7.5,Blue Light + Anti-Reflective,False,1,5.2768917584250845,5.0,True
2648,Single Vision,1.5,-2.5,Anti-Reflective,False,0,2.2733765391201155,3.0,False
2649,Single Vision,1.6,-3.25,Blue Light + Anti-Reflective,False,1,3.662957754259294,3.0,True
2650,Single Vision,1.74,-1.5,None,True,0,1.2810958812992532,3.0,False
2651,Single Vision,1.5,3.25,Anti-Reflective,False,0,1.6944339709258016,3.0,False
2652,Single Vision,1.5,-2.0,Blue Light + Anti-Reflective,False,1,3.5886888933829546,3.0,True
2653,Single Vision,1.5,-0.75,Anti-Reflective,False,0,2.6116422633905563,3.0,False
